COUNTRY.Name,INDICATOR.Name,FREQUENCY.Name,SCALE.Name,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Jordan,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.079,0.078,0.077,0.072,0.072,0.075,0.065,0.065,0.064,0.064
Jordan,"Imports of goods, Volume, Percent change",Annual,Units,-3.655,-6.209,9.116,-1.609,2.573,-9.059,17.27,1.911,4.505,2.673
Jordan,"Imports of goods and services, Volume, Percent change",Annual,Units,-2.612,-3.494,6.303,-1.348,2.111,-16.776,19.293,7.253,4.091,1.783
Jordan,"Exports of goods, Volume, Percent change",Annual,Units,-1.837,5.219,-2.264,-3.536,17.658,-3.205,7.32,7.406,1.449,4.284
Jordan,"Exports of goods and services, Volume, Percent change",Annual,Units,-7.308,0.805,2.536,0.705,11.986,-15.806,7.778,18.378,7.097,1.342
Japan,"Current account balance, US Dollar",Annual,Billions,136.448,197.779,203.535,177.821,176.341,149.936,196.206,89.977,150.007,154.027
Japan,"Current account balance, Percent of GDP",Annual,Units,3.07,3.953,4.128,3.528,3.446,2.967,3.893,2.106,3.555,3.784
Japan,"Revenue, General government, Domestic currency",Annual,Billions,180872.7,183068,185762.1,190742.1,191079.2,191366.7,201028.1,210429.4,219054.676,220352.231
Japan,"Revenue, General government, Percent of GDP",Annual,Units,33.617,33.63,33.587,34.267,34.249,35.461,36.342,37.46,36.95,36.104
Japan,"Structural balance, General government, Domestic currency",Annual,Billions,-24217.131,-24195.966,-20003.403,-16649.558,-18477.403,-45162.075,-30449.796,-24704.514,-25512.132,-37555.669
Japan,"Structural balance, General government, Percent",Annual,Units,-4.493,-4.45,-3.655,-3.049,-3.335,-8.122,-5.416,-4.358,-4.314,-6.164
Japan,"Expenditure, General government, Domestic currency",Annual,Billions,200660.4,202663,202900.8,204498.7,208065.6,240233.9,234758.2,235007.141,244045.752,257545.343
Japan,"Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-19787.7,-19595,-17138.7,-13756.6,-16986.4,-48867.2,-33730.1,-24577.741,-24991.076,-37193.112
Japan,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-3.678,-3.6,-3.099,-2.471,-3.045,-9.055,-6.098,-4.375,-4.215,-6.094
Japan,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-14158.1,-13781,-11966.8,-9340.7,-13189.5,-45414,-30492,-22305.441,-24274.918,-36584.486
Japan,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-2.631,-2.532,-2.164,-1.678,-2.364,-8.415,-5.512,-3.971,-4.095,-5.994
Japan,"Gross debt, General government, Domestic currency",Annual,Billions,1228211.6,1265218.9,1279372.7,1293498.7,1318778.8,1394309.5,1403081.7,1439752.041,1480158.165,1532857.645
Japan,"Gross debt, General government, Percent of GDP",Annual,Units,228.278,232.421,231.321,232.38,236.378,258.374,253.653,256.297,249.669,251.153
Japan,"Net debt, General government, Domestic currency",Annual,Billions,777169.5,813801.7,818946.8,841313.9,846319.7,874402.9,864306.6,841397,913875.417,951068.529
Japan,"Net debt, General government, Percent of GDP",Annual,Units,144.447,149.496,148.072,151.144,151.694,162.032,156.252,149.781,154.15,155.829
Japan,"Expenditure, General government, Percent of GDP",Annual,Units,37.295,37.229,36.686,36.739,37.294,44.517,42.44,41.835,41.165,42.198
Japan,"Employed persons, Number",Annual,Millions,64.018,64.652,65.307,66.637,67.24,67.103,67.123,67.227,67.47,67.567
Japan,"Population, Number",Annual,Millions,126.978,126.96,126.746,126.495,126.221,125.849,125.492,125.063,124.482,123.865
Japan,Unemployment rate,Annual,Units,3.375,3.108,2.817,2.433,2.358,2.8,2.817,2.592,2.567,2.5
Japan,"Output Gap, Percent",Annual,Units,-0.171,0.102,1.05,1.929,0.68,-2.944,-1.606,-0.882,0.238,0.165
Japan,"Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,538032.4,544364.6,553073,556630.1,557910.9,539648.8,553150.8,561751.3,592848.3,610327.367
Japan,"Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,4444.931,5003.678,4930.837,5040.881,5117.995,5054.094,5039.9,4271.933,4219.828,4070.094
Japan,"Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,35005.662,39411.424,38903.298,39850.331,40547.967,40160.067,40161.178,34158.343,33898.99,32859.112
Japan,"Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,4237226.28,4287683.071,4363632.777,4400400.278,4420120.305,4288074.375,4407862.929,4491758.532,4762506.351,4927359.023
Japan,"Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,4237610.6,4270141.337,4349012.987,4385668.51,4377532.22,4207467.297,4333658.897,4398893.088,4493600.1,4530517.942
Japan,"Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,43673.59,44008.858,44821.723,45199.502,45115.648,43362.928,44663.481,45335.797,46311.865,46692.347
Japan,"Gross domestic product (GDP), Deflator, Index",Annual,Units,99.991,100.411,100.336,100.336,100.973,101.916,101.712,102.111,105.984,108.759
Japan,"Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,538032.4,544364.6,553073,556630.1,557910.9,539648.8,553150.8,561751.3,592848.3,610327.367
Japan,"Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,538081.2,542137.5,551220,554766.6,552535.4,529504.5,543838.8,550137.3,559374.2,561172.643
Japan,"Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,1.561,0.754,1.675,0.643,-0.402,-4.168,2.707,1.158,1.679,0.322
Japan,"Gross national savings, Percent of GDP",Annual,Units,28.235,28.788,29.343,29.169,29.235,28.191,29.69,28.917,29.952,30.356
Japan,"Gross capital formation, Percent of GDP",Annual,Units,25.165,24.836,25.215,25.642,25.79,25.224,25.797,26.811,26.397,26.572
Japan,"All items, Consumer price index (CPI), Period average",Annual,Units,98.223,98.101,98.578,99.553,100.019,99.992,99.758,102.248,105.59,107.948
Japan,"All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,98.186,98.445,98.981,99.839,100.346,99.422,99.926,103.789,106.819,108.698
Japan,"All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,0.195,0.263,0.545,0.867,0.508,-0.92,0.506,3.866,2.919,1.759
Japan,"All items, Consumer price index (CPI), Percent change, period average",Annual,Units,0.799,-0.124,0.486,0.989,0.468,-0.027,-0.235,2.497,3.269,2.233
Japan,"Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,107.629,107.064,105.102,104.159,103.232,100.742,98.691,92.484,92.658,92.865
Japan,"Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,4998.947,5084.491,5262.255,5344.061,5404.463,5356.738,5604.902,6074.039,6398.275,6572.198
Japan,"Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,39368.764,40047.948,41518.116,42247.099,42817.548,42564.888,44663.481,48567.965,51399.027,53059.36
Japan,"Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,4.445,4.341,4.254,4.061,3.876,3.85,3.606,3.526,3.472,3.378
Japan,"Imports of goods, Volume, Percent change",Annual,Units,0.44,-1.175,3.307,3.814,0.988,-6.763,5.206,8.243,-1.421,1.081
Japan,"Imports of goods and services, Volume, Percent change",Annual,Units,0.44,-1.175,3.307,3.814,0.988,-6.763,5.206,8.243,-1.421,1.081
Japan,"Exports of goods, Volume, Percent change",Annual,Units,3.211,1.618,6.619,3.76,-1.458,-11.637,11.907,5.546,2.976,1.19
Japan,"Exports of goods and services, Volume, Percent change",Annual,Units,3.211,1.618,6.619,3.76,-1.458,-11.637,11.907,5.546,2.976,1.19
"Kazakhstan, Republic of","Current account balance, US Dollar",Annual,Billions,-9.979,-6.965,-3.426,-1.766,-7.028,-10.96,-2.673,7.054,-8.726,-4.492
"Kazakhstan, Republic of","Current account balance, Percent of GDP",Annual,Units,-5.412,-5.073,-2.054,-0.984,-3.869,-6.406,-1.356,3.128,-3.313,-1.535
"Kazakhstan, Republic of","Revenue, General government, Domestic currency",Annual,Billions,6791.267,7989.066,10779.2,13245.573,13683.286,12369.991,14358.747,22644.736,26121.883,26194.775
"Kazakhstan, Republic of","Revenue, General government, Percent of GDP",Annual,Units,16.611,17.008,19.822,21.426,19.679,17.509,17.104,21.823,21.667,19.767
"Kazakhstan, Republic of","Structural balance, General government, Domestic currency",Annual,Billions,-2605.416,-2003.7,-2298.252,1416.99,-869.332,-4823.65,-4232.354,76.569,-2035.45,-3488.978
"Kazakhstan, Republic of","Structural balance, General government, Percent",Annual,Units,-6.399,-4.196,-4.21,2.319,-1.293,-6.734,-5.052,0.074,-1.7,-2.67
"Kazakhstan, Republic of","Expenditure, General government, Domestic currency",Annual,Billions,9350.323,10104.279,13098.735,11650.898,14079.304,17341.504,18527.826,22535.387,27940.288,29286.627
"Kazakhstan, Republic of","Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-2559.056,-2115.213,-2319.535,1594.675,-396.018,-4971.513,-4169.08,109.349,-1818.405,-3091.852
"Kazakhstan, Republic of","Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.259,-4.503,-4.266,2.58,-0.57,-7.037,-4.966,0.105,-1.508,-2.333
"Kazakhstan, Republic of","Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-2407.035,-2009.872,-2843.564,1104.337,-531.744,-5426.244,-3660.999,850.472,-668.893,-1776.941
"Kazakhstan, Republic of","Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-5.887,-4.279,-5.229,1.786,-0.765,-7.681,-4.361,0.82,-0.555,-1.341
"Kazakhstan, Republic of","Gross debt, General government, Domestic currency",Annual,Billions,8946.241,9242.679,10804.77,12523.735,13867.398,18621.06,21072.227,24409.858,27450.183,32800.974
"Kazakhstan, Republic of","Gross debt, General government, Percent of GDP",Annual,Units,21.882,19.677,19.869,20.259,19.944,26.357,25.1,23.524,22.769,24.752
"Kazakhstan, Republic of","Net debt, General government, Domestic currency",Annual,Billions,-12573.442,-11160.056,-8521.867,-9230.463,-9671.229,-6092.708,-2809.484,-1284.706,220.895,2696.455
"Kazakhstan, Republic of","Net debt, General government, Percent of GDP",Annual,Units,-30.754,-23.759,-15.671,-14.931,-13.909,-8.624,-3.347,-1.238,0.183,2.035
"Kazakhstan, Republic of","Expenditure, General government, Percent of GDP",Annual,Units,22.87,21.512,24.088,18.847,20.248,24.546,22.07,21.718,23.175,22.1
"Kazakhstan, Republic of","Population, Number",Annual,Millions,17.543,17.794,18.038,18.276,18.514,18.756,19.001,19.635,19.861,20.079
"Kazakhstan, Republic of",Unemployment rate,Annual,Units,5.037,4.93,4.872,4.828,4.794,4.925,4.9,4.875,4.775,4.775
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, Domestic currency",Annual,Billions,40884.13,46971.15,54378.86,61819.54,69532.63,70649.03,83951.59,103765.52,120561.1,132520.208
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, US Dollar",Annual,Billions,184.388,137.289,166.806,179.34,181.667,171.082,197.112,225.529,263.372,292.553
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, Per capita, US Dollar",Annual,Units,10510.769,7715.462,9247.587,9812.626,9812.591,9121.636,10373.791,11486.06,13260.898,14569.9
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, Per capita, Domestic currency",Annual,Units,2330535.377,2639710.285,3014721.051,3382469.42,3755744.741,3766810.188,4418275.219,5284726.755,6070308.81,6599857.161
"Kazakhstan, Republic of","Gross domestic product (GDP), Constant prices, Per capita, Domestic currency",Annual,Units,736780.65,732913.324,751212.386,771796.408,796195.331,765486.054,786585.455,786300.655,817006.969,836421.904
"Kazakhstan, Republic of","Gross domestic product (GDP), Constant prices, Per capita, purchasing power parity (PPP) international dollar, Number",Annual,Units,32065.89,31897.578,32693.983,33589.833,34651.713,33315.196,34233.476,34221.081,35557.47,36402.439
"Kazakhstan, Republic of","Gross domestic product (GDP), Deflator, Index",Annual,Units,316.313,360.167,401.314,438.259,471.711,492.081,561.703,672.1,742.994,789.058
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, Fiscal year, Domestic currency",Annual,Billions,40884.13,46971.15,54378.86,61819.54,69532.63,70649.03,83951.59,103765.52,120561.1,132520.208
"Kazakhstan, Republic of","Gross domestic product (GDP), Constant prices, Domestic currency",Annual,Billions,12925.2,13041.5,13550.2,14105.7,14740.5,14357.2,14945.9,15439,16226.4,16794.728
"Kazakhstan, Republic of","Gross domestic product (GDP), Constant prices, Percent change, Domestic currency",Annual,Units,1,0.9,3.901,4.1,4.5,-2.6,4.1,3.299,5.1,3.502
"Kazakhstan, Republic of","Gross national savings, Percent of GDP",Annual,Units,22.496,22.755,24.298,24.274,23.759,22.401,25.178,28.125,26.245,26.988
"Kazakhstan, Republic of","Gross capital formation, Percent of GDP",Annual,Units,27.908,27.828,26.352,25.258,27.628,28.807,26.533,24.997,29.558,28.514
"Kazakhstan, Republic of","All items, Consumer price index (CPI), Period average",Annual,Units,311.796,357.182,383.718,406.837,428.17,457.28,493.871,567.732,650.38,706.567
"Kazakhstan, Republic of","All items, Consumer price index (CPI), End-of-period (EoP)",Annual,Units,340.957,369.938,396.203,417.202,439.731,472.711,512.419,616.44,676.851,730.999
"Kazakhstan, Republic of","All items, Consumer price index (CPI), Percent change, end-of-period (EoP)",Annual,Units,13.6,8.5,7.1,5.3,5.4,7.5,8.4,20.3,9.8,8
"Kazakhstan, Republic of","All items, Consumer price index (CPI), Percent change, period average",Annual,Units,6.651,14.556,7.429,6.025,5.244,6.799,8.002,14.956,14.558,8.639
"Kazakhstan, Republic of","Domestic currency per international dollar in PPP terms, Domestic currency",Annual,Units,98.499,111.099,121.614,130.109,126.169,124.875,129.063,144.152,153.822,159.547
"Kazakhstan, Republic of","Gross domestic product (GDP), Current prices, Purchasing power parity (PPP) international dollar",Annual,Billions,415.071,422.786,447.144,475.138,551.108,565.757,650.47,719.835,783.772,830.605
"Kazakhstan, Republic of","Gross domestic product (GDP), Per capita, purchasing power parity (PPP) international dollar",Annual,Units,23660.483,23759.938,24789.304,25997.288,29767.629,30164.604,34233.476,36660.837,39463.307,41366.311
"Kazakhstan, Republic of","Gross domestic product (GDP), Purchasing power parity (PPP) international dollar, percent of world GDP",Annual,Units,0.369,0.361,0.361,0.361,0.395,0.407,0.418,0.418,0.425,0.427
"Kazakhstan, Republic of","Imports of goods, Volume, Percent change",Annual,Units,-5.082,-16.871,8.563,6.993,18.215,-23.853,-8.592,14.484,23.365,-1.606
"Kazakhstan, Republic of","Imports of goods and services, Volume, Percent change",Annual,Units,-5.319,-13.734,4.997,8.416,12.533,-27.345,-10.732,13.972,24.767,0.089
"Kazakhstan, Republic of","Exports of goods, Volume, Percent change",Annual,Units,-7.095,1.195,14.596,3.192,5.816,-8.65,-1.293,1.613,12.783,2.826
"Kazakhstan, Republic of","Exports of goods and services, Volume, Percent change",Annual,Units,-3.003,2.608,11.362,2.51,6.401,-9.623,-3.763,1.877,16.425,3.632
Kenya,"Current account balance, US Dollar",Annual,Billions,-4.421,-4.038,-5.74,-4.989,-5.258,-4.792,-5.744,-5.766,-4.317,-4.749
Kenya,"Current account balance, Percent of GDP",Annual,Units,-6.282,-5.397,-7.003,-5.411,-5.241,-4.748,-5.228,-5.025,-3.97,-4.083
Kenya,"Revenue, General government, Domestic currency",Annual,Billions,1180.283,1358.685,1510.253,1638.61,1740.433,1785.941,2022.96,2307.216,2557.165,2914.811
Kenya,"Revenue, General government, Percent of GDP",Annual,Units,17.145,17.891,17.802,17.543,17,16.669,16.819,17.104,16.925,17.542
Kenya,"Expenditure, General government, Domestic currency",Annual,Billions,1640.308,1925.893,2137.664,2286.408,2499.575,2657.454,2888.491,3124.259,3427.268,3751.689
Kenya,"Net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-460.025,-567.208,-627.411,-647.798,-759.142,-871.513,-865.531,-817.043,-870.103,-836.878
Kenya,"Net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-6.682,-7.469,-7.396,-6.936,-7.415,-8.134,-7.196,-6.057,-5.759,-5.037
Kenya,"Primary net lending (+) / net borrowing (-), General government, Domestic currency",Annual,Billions,-290.19,-353.974,-356.258,-323.342,-389.084,-450.917,-373.514,-227.033,-152.404,26.391
Kenya,"Primary net lending (+) / net borrowing (-), General government, Percent of GDP",Annual,Units,-4.215,-4.661,-4.199,-3.462,-3.8,-4.209,-3.105,-1.683,-1.009,0.159
Kenya,"Gross debt, General government, Domestic currency",Annual,Billions,3155.201,3827.298,4569.63,5272.503,6048.927,7281.826,8206.74,9145.983,11045.572,11610.151
Kenya,"Gross debt, General government, Percent of GDP",Annual,Units,45.832,50.399,53.866,56.449,59.085,67.965,68.232,67.8,73.107,69.873
Kenya,"Net debt, General government, Domestic currency",Annual,Billions,2733.5,3454.282,4218.706,4840.454,5524.175,6841.196,7745.467,8675.425,10581.251,11225.446
